nombre,x,y,Estatus
"Odocoileus virginianus (Zimmermann, 1780)",-100.105924,25.123834,Presencia 
"Odocoileus virginianus (Zimmermann, 1780)",-100.339417,25.595422,Presencia 
"Odocoileus virginianus (Zimmermann, 1780)",-100.335386,25.598223,Presencia 
"Odocoileus virginianus (Zimmermann, 1780)",-100.202314,25.387862,Presencia 
"Odocoileus virginianus (Zimmermann, 1780)",-98.827012,25.30217,Presencia 
"Odocoileus virginianus (Zimmermann, 1780)",-100.333576,25.601283,Presencia 
"Odocoileus virginianus (Zimmermann, 1780)",-98.902556,25.27355,Presencia 
"Odocoileus virginianus (Zimmermann, 1780)",-99.652444,24.770928,Presencia 
"Odocoileus virginianus (Zimmermann, 1780)",-100.516413,26.592419,Presencia 
"Odocoileus virginianus (Zimmermann, 1780)",-100.20253,25.372972,Presencia 
"Odocoileus virginianus (Zimmermann, 1780)",-100.611635,26.516467,Presencia 
"Odocoileus virginianus (Zimmermann, 1780)",-100.50741,26.55416,Presencia 
"Odocoileus virginianus (Zimmermann, 1780)",-100.270625,25.550026,Presencia 
"Odocoileus virginianus (Zimmermann, 1780)",-100.212566,25.383133,Presencia 
"Odocoileus virginianus (Zimmermann, 1780)",-99.960938,27.557652,Presencia 
"Odocoileus virginianus texanus (Mearns, 1898)",-100.005028,26.761794,Presencia 
"Odocoileus virginianus (Zimmermann, 1780)",-98.728438,25.678532,Presencia 
"Odocoileus virginianus (Zimmermann, 1780)",-100.188701,25.56592,Presencia 
"Odocoileus virginianus (Zimmermann, 1780)",-100.142594,25.440023,Presencia 
"Odocoileus virginianus (Zimmermann, 1780)",-100.344998,25.599905,Presencia 
"Odocoileus virginianus (Zimmermann, 1780)",-100.531719,26.615238,Presencia 
"Odocoileus virginianus (Zimmermann, 1780)",-100.355103,25.607231,Presencia 
"Odocoileus virginianus (Zimmermann, 1780)",-100.22803,24.865697,Presencia 
"Odocoileus virginianus (Zimmermann, 1780)",-99.749148,24.746984,Presencia 
"Odocoileus virginianus (Zimmermann, 1780)",-100.110146,26.405344,Presencia 
"Odocoileus virginianus (Zimmermann, 1780)",-100.603332,26.545908,Presencia 
"Odocoileus virginianus (Zimmermann, 1780)",-100.30027,25.611596,Presencia 
"Odocoileus virginianus (Zimmermann, 1780)",-100.3526,25.608297,Presencia 
"Odocoileus virginianus (Zimmermann, 1780)",-100.51278,26.514493,Presencia 
"Odocoileus virginianus (Zimmermann, 1780)",-100.335523,25.598152,Presencia 
"Odocoileus virginianus (Zimmermann, 1780)",-100.201858,25.370488,Presencia 
"Odocoileus virginianus (Zimmermann, 1780)",-100.468838,26.53339,Presencia 
"Odocoileus virginianus (Zimmermann, 1780)",-100.505515,26.627424,Presencia 
"Odocoileus virginianus (Zimmermann, 1780)",-99.649037,26.043167,Presencia 
"Odocoileus virginianus (Zimmermann, 1780)",-100.356723,25.607013,Presencia 
"Odocoileus virginianus (Zimmermann, 1780)",-100.752983,24.743828,Presencia 
"Odocoileus virginianus (Zimmermann, 1780)",-100.532636,26.222592,Presencia 
"Odocoileus virginianus (Zimmermann, 1780)",-100.664835,25.625839,Presencia 
"Odocoileus virginianus texanus (Mearns, 1898)",-100.335548,25.595242,Presencia 
"Odocoileus virginianus (Zimmermann, 1780)",-100.355194,25.607122,Presencia 
"Odocoileus virginianus (Zimmermann, 1780)",-100.767089,24.764636,Presencia 
"Odocoileus virginianus (Zimmermann, 1780)",-100.257007,25.389287,Presencia 
"Odocoileus virginianus (Zimmermann, 1780)",-100.344575,25.601508,Presencia 
"Odocoileus virginianus (Zimmermann, 1780)",-100.496024,26.52616,Presencia 
"Odocoileus virginianus (Zimmermann, 1780)",-100.360241,25.618744,Presencia 
"Odocoileus virginianus (Zimmermann, 1780)",-100.355703,25.615805,Presencia 
"Odocoileus virginianus (Zimmermann, 1780)",-100.110269,26.397261,Presencia 
"Odocoileus virginianus (Zimmermann, 1780)",-100.008444,26.135234,Presencia 
"Odocoileus virginianus (Zimmermann, 1780)",-100.309001,25.648768,Presencia 
"Odocoileus virginianus (Zimmermann, 1780)",-100.105235,26.391708,Presencia 
"Odocoileus virginianus (Zimmermann, 1780)",-99.310674,25.578558,Presencia 
"Odocoileus virginianus (Zimmermann, 1780)",-100.481209,26.536547,Presencia 
"Odocoileus virginianus (Zimmermann, 1780)",-100.722771,24.722456,Presencia 
"Odocoileus virginianus (Zimmermann, 1780)",-99.951618,24.491894,Presencia 
"Odocoileus virginianus texanus (Mearns, 1898)",-100.014278,26.756645,Presencia 
"Odocoileus virginianus (Zimmermann, 1780)",-100.353424,25.610401,Presencia 
"Odocoileus virginianus (Zimmermann, 1780)",-100.222789,24.877674,Presencia 
"Odocoileus virginianus (Zimmermann, 1780)",-100.632998,26.574112,Presencia 
"Odocoileus virginianus (Zimmermann, 1780)",-100.595375,26.541452,Presencia 
"Odocoileus virginianus (Zimmermann, 1780)",-99.678701,24.688962,Presencia 
"Odocoileus virginianus (Zimmermann, 1780)",-100.355106,25.582231,Presencia 
"Odocoileus virginianus (Zimmermann, 1780)",-100.432329,26.501278,Presencia 
"Odocoileus virginianus (Zimmermann, 1780)",-98.694135,25.765253,Presencia 
"Odocoileus virginianus (Zimmermann, 1780)",-100.612108,26.514535,Presencia 
"Odocoileus virginianus (Zimmermann, 1780)",-98.99108,25.743513,Presencia 
"Odocoileus virginianus (Zimmermann, 1780)",-100.204766,25.38764,Presencia 
"Odocoileus virginianus texanus (Mearns, 1898)",-99.859692,26.660021,Presencia 
"Odocoileus virginianus (Zimmermann, 1780)",-100.121681,26.40461,Presencia 
"Odocoileus virginianus (Zimmermann, 1780)",-100.244916,25.379477,Presencia 
"Odocoileus virginianus (Zimmermann, 1780)",-100.538258,26.586777,Presencia 
"Odocoileus virginianus (Zimmermann, 1780)",-99.798,26.806064,Presencia 
"Odocoileus virginianus (Zimmermann, 1780)",-99.884949,25.088086,Presencia 
"Odocoileus virginianus (Zimmermann, 1780)",-100.124388,26.405698,Presencia 
"Odocoileus virginianus (Zimmermann, 1780)",-100.183071,25.774538,Presencia 
"Odocoileus virginianus (Zimmermann, 1780)",-100.358747,25.617118,Presencia 
"Odocoileus virginianus (Zimmermann, 1780)",-100.210246,25.378049,Presencia 
"Odocoileus virginianus (Zimmermann, 1780)",-100.315052,25.77182,Presencia 
"Odocoileus virginianus texanus (Mearns, 1898)",-99.833688,26.790333,Presencia 
"Odocoileus virginianus (Zimmermann, 1780)",-100.354892,25.611185,Presencia 
"Odocoileus virginianus (Zimmermann, 1780)",-98.647465,25.81414,Presencia 
"Odocoileus virginianus miquihuanensis Goldman & Kellogg, 1940",-100.581,25.8525,Presencia 
"Odocoileus virginianus miquihuanensis Goldman & Kellogg, 1940",-100.231941,24.868679,Presencia 
"Odocoileus virginianus (Zimmermann, 1780)",-99.760707,25.044949,Presencia 
"Odocoileus virginianus (Zimmermann, 1780)",-99.812117,26.794527,Presencia 
"Odocoileus virginianus (Zimmermann, 1780)",-100.207113,25.381692,Presencia 
"Odocoileus virginianus miquihuanensis Goldman & Kellogg, 1940",-100.110278,25.375833,Presencia 
"Odocoileus virginianus miquihuanensis Goldman & Kellogg, 1940",-100.110278,25.375833,Presencia 
"Odocoileus virginianus miquihuanensis Goldman & Kellogg, 1940",-99.769722,23.971944,Presencia 
"Odocoileus virginianus miquihuanensis Goldman & Kellogg, 1940",-100.266111,24.866111,Presencia 
"Odocoileus virginianus miquihuanensis Goldman & Kellogg, 1940",-100.266111,24.866111,Presencia 
"Odocoileus virginianus miquihuanensis Goldman & Kellogg, 1940",-100.266111,24.866111,Presencia 
"Odocoileus virginianus miquihuanensis Goldman & Kellogg, 1940",-100.110278,25.375833,Presencia 
"Odocoileus virginianus miquihuanensis Goldman & Kellogg, 1940",-99.769722,23.971944,Presencia 
"Odocoileus virginianus miquihuanensis Goldman & Kellogg, 1940",-99.769722,23.971944,Presencia 
"Odocoileus virginianus miquihuanensis Goldman & Kellogg, 1940",-100.110278,25.375833,Presencia 
"Odocoileus virginianus miquihuanensis Goldman & Kellogg, 1940",-99.769722,23.971944,Presencia 
"Odocoileus virginianus (Zimmermann, 1780)",-100.35807,25.609772,Presencia 
"Odocoileus virginianus (Zimmermann, 1780)",-100.52738,26.588981,Presencia 
"Odocoileus virginianus (Zimmermann, 1780)",-100.212566,25.383133,Presencia 
"Odocoileus virginianus (Zimmermann, 1780)",-100.604082,26.499817,Presencia 
"Odocoileus virginianus (Zimmermann, 1780)",-100.20877,25.378548,Presencia 
